entry_id,entrytag_id,entrytag_name,entrytag_level,entrytag_path,parent_entrytag_id
1463,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
1463,172,Orthodox/Eastern Christian,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],18.0
1463,4027,Graeco-Phrygian,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027],2479.0
1463,8,Religious Group,1,Religious Group[8],
1463,856,Religious Place,1,Religious Place[856],
1463,1021,Orthodoxy,2,Religious Group[8]->Orthodoxy[1021],8.0
1463,1323,Cyprus,2,Religious Place[856]->Cyprus[1323],856.0
1463,5341,Greek,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341],4027.0
1463,1443,Kition,3,Religious Place[856]->Cyprus[1323]->Kition[1443],1323.0
1463,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
1463,1444,Larnaca,3,Religious Place[856]->Cyprus[1323]->Larnaca[1444],1323.0
1465,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
1465,4432,East Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432],3237.0
1465,29739,Neo-Assyrian,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692]->Neo-Assyrian[29739],5692.0
1465,1413,Archaeological Site,2,Religious Place[856]->Archaeological Site[1413],856.0
1465,1438,Temple Buildings and Temple Cult,2,Religious Group[8]->Temple Buildings and Temple Cult[1438],8.0
1465,5692,Akkadian,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],4432.0
1465,8,Religious Group,1,Religious Group[8],
1465,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
1465,856,Religious Place,1,Religious Place[856],
1465,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1465,1300,Polytheistic,2,Religious Group[8]->Polytheistic[1300],8.0
1465,1361,Near East,2,Religious Group[8]->Near East[1361],8.0
1465,11,Assyrian Religions,2,Religious Group[8]->Assyrian Religions[11],8.0
1466,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
1466,29,Maghreb Religions,2,Religious Group[8]->Maghreb Religions[29],8.0
1466,916,Secularism,2,Religious Group[8]->Secularism[916],8.0
1466,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
1466,8164,Turkish,7,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825]->Nuclear Oghuz[5200]->West Oghuz[6583]->Turkish[8164],6583.0
1466,8284,Imperial Latin,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284],6736.0
1466,9690,Romance,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690],8284.0
1466,9718,Midlands Indo-Aryan,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718],8297.0
1466,10909,Italo-Western Romance,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909],9690.0
1466,11855,Western Romance,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855],10909.0
1466,30767,Subcontinental Central Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767],29409.0
1466,35992,Urdu,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554]->Hindustani[34192]->Urdu[35992],34192.0
1466,8,Religious Group,1,Religious Group[8],
1466,1012,African Religion,2,Religious Group[8]->African Religion[1012],8.0
1466,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
1466,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
1466,2411,Common Turkic,3,Language[1747]->Turkic[1876]->Common Turkic[2411],1876.0
1466,4034,Indo-Iranian,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034],2479.0
1466,5358,Iranian,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358],4034.0
1466,6583,West Oghuz,6,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825]->Nuclear Oghuz[5200]->West Oghuz[6583],5200.0
1466,6751,Middle-Modern Indo-Aryan,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751],5357.0
1466,8595,Arabic,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095]->Arabic[8595],7095.0
1466,9701,Upper German,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->High German[8288]->Upper German[9701],8288.0
1466,10924,Anglic,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924],9705.0
1466,11872,Later Anglic,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872],10924.0
1466,12745,Middle-Modern English,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745],11872.0
1466,13951,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],13445.0
1466,14282,Oil,14,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282],13934.0
1466,14570,Macro-French,16,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570],14449.0
1466,29409,Indo-Aryan Central zone,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409],5357.0
1466,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1466,13429,Global German,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->High German[8288]->Upper German[9701]->Middle-Modern High German[10918]->Modern High German[11864]->Upper Franconian[12729]->Global German[13429],12729.0
1466,32554,Western Hindi,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554],30767.0
1466,32267,Ottoman Turkish,8,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825]->Nuclear Oghuz[5200]->West Oghuz[6583]->Turkish[8164]->Ottoman Turkish[32267],8164.0
1466,34192,Hindustani,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554]->Hindustani[34192],32554.0
1466,14711,French,18,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570]->Global French[14636]->French[14711],14636.0
1466,14449,Central Oil,15,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449],14282.0
1466,13934,Gallo-Rhaetian,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934],13414.0
1466,12783,Western Hindi,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783],11905.0
1466,12729,Upper Franconian,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->High German[8288]->Upper German[9701]->Middle-Modern High German[10918]->Modern High German[11864]->Upper Franconian[12729],11864.0
1466,11905,Indo-Aryan Central zone,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905],10945.0
1466,11864,Modern High German,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->High German[8288]->Upper German[9701]->Middle-Modern High German[10918]->Modern High German[11864],10918.0
1466,10970,Farsic-Caucasian Tat,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358]->Southwestern Iranian[6761]->Middle-Modern Persian[8310]->Modern Southwestern Iranian[9735]->Farsic-Caucasian Tat[10970],9735.0
1466,10945,Shaurasenic,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945],9718.0
1466,10918,Middle-Modern High German,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->High German[8288]->Upper German[9701]->Middle-Modern High German[10918],9701.0
1466,9735,Modern Southwestern Iranian,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358]->Southwestern Iranian[6761]->Middle-Modern Persian[8310]->Modern Southwestern Iranian[9735],8310.0
1466,9705,Anglo-Frisian,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705],8290.0
1466,8310,Middle-Modern Persian,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358]->Southwestern Iranian[6761]->Middle-Modern Persian[8310],6761.0
1466,8297,Continental Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297],6751.0
1466,8288,High German,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->High German[8288],6740.0
1466,7095,Arabian,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095],5695.0
1466,6761,Southwestern Iranian,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358]->Southwestern Iranian[6761],5358.0
1466,6736,Latinic,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736],5349.0
1466,5357,Indo-Aryan,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],4034.0
1466,5349,Latino-Faliscan,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349],4031.0
1466,5200,Nuclear Oghuz,5,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825]->Nuclear Oghuz[5200],3825.0
1466,4031,Italic,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031],2479.0
1466,3825,Oghuz,4,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825],2411.0
1466,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
1466,5354,Northwest Germanic,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354],4033.0
1466,6740,West Germanic,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740],5354.0
1466,8290,North Sea Germanic,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290],6740.0
1466,12721,Shifted Western Romance,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721],11855.0
1466,13414,Northwestern Shifted Romance,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414],12721.0
1466,13445,Macro-English,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445],12745.0
1466,13478,Hindustani,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478],12783.0
1466,13942,German,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->High German[8288]->Upper German[9701]->Middle-Modern High German[10918]->Modern High German[11864]->Upper Franconian[12729]->Global German[13429]->German[13942],13429.0
1466,13970,Urdu,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478]->Urdu[13970],13478.0
1466,14636,Global French,17,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570]->Global French[14636],14570.0
1466,1037,South Asian Religion,2,Religious Group[8]->South Asian Religion[1037],8.0
1466,1876,Turkic,2,Language[1747]->Turkic[1876],1747.0
1466,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
1466,4033,Germanic,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033],2479.0
1468,742,Early Christianity,3,Religious Group[8]->Christian Traditions[18]->Early Christianity[742],18.0
1468,774,Early Christianity,2,Religious Group[8]->Early Christianity[774],8.0
1468,1420,Greek Orthodox,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Greek Orthodox[1420],172.0
1468,1410,Arianism,3,Religious Group[8]->Early Christianity[774]->Arianism[1410],774.0
1468,179,Orthodox Christianity,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Orthodox Christianity[179],172.0
1468,8,Religious Group,1,Religious Group[8],
1468,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
1468,39,Nestorianism,2,Religious Group[8]->Nestorianism[39],8.0
1468,172,Orthodox/Eastern Christian,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],18.0
1469,1445,Andes,2,Religious Group[8]->Andes[1445],8.0
1469,43324,Culli,3,Language[1747]->Language Isolates[43177]->Culli[43324],43177.0
1469,43177,Language Isolates,2,Language[1747]->Language Isolates[43177],1747.0
1469,508,South American Religions,2,Religious Group[8]->South American Religions[508],8.0
1469,1747,Language,1,Language[1747],
1469,1446,Peru,2,Religious Group[8]->Peru[1446],8.0
1469,8,Religious Group,1,Religious Group[8],
1471,1308,Judeans and Israelites,2,Religious Group[8]->Judeans and Israelites[1308],8.0
1471,11121,Ancient Hebrew,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Ancient Hebrew[11121],9968.0
1471,8597,Canaanite,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597],7096.0
1471,1438,Temple Buildings and Temple Cult,2,Religious Group[8]->Temple Buildings and Temple Cult[1438],8.0
1471,1256,Early Jewish Literature,2,Text[1069]->Early Jewish Literature[1256],1069.0
1471,27,Jewish Traditions,2,Religious Group[8]->Jewish Traditions[27],8.0
1471,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
1471,1176,Ritual text,2,Text[1069]->Ritual text[1176],1069.0
1471,1255,Biblical Prophets,2,Text[1069]->Biblical Prophets[1255],1069.0
1471,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
1471,36477,Biblical Hebrew,10,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Ancient Hebrew[11121]->Biblical Hebrew[36477],11121.0
1471,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
1471,1361,Near East,2,Religious Group[8]->Near East[1361],8.0
1471,1242,Sacred Law,2,Text[1069]->Sacred Law[1242],1069.0
1471,1069,Text,1,Text[1069],
1471,8,Religious Group,1,Religious Group[8],
1471,979,Prophecy,2,Religious Group[8]->Prophecy[979],8.0
1471,1075,Scripture,2,Text[1069]->Scripture[1075],1069.0
1471,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
1471,1120,Canonical texts,2,Text[1069]->Canonical texts[1120],1069.0
1471,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
1471,7096,Northwest Semitic,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096],5695.0
1471,1296,Rule Text,2,Text[1069]->Rule Text[1296],1069.0
1471,9968,Hebrewic,8,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968],8597.0
1472,37937,Nabatean,11,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598]->Imperial-Middle-Modern Aramaic[9970]->Middle-Modern Aramaic[11126]->Middle Aramaic[12055]->Nabatean[37937],12055.0
1472,12055,Middle Aramaic,10,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598]->Imperial-Middle-Modern Aramaic[9970]->Middle-Modern Aramaic[11126]->Middle Aramaic[12055],11126.0
1472,9970,Imperial-Middle-Modern Aramaic,8,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598]->Imperial-Middle-Modern Aramaic[9970],8598.0
1472,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
1472,1402,Nabataea,2,Religious Group[8]->Nabataea[1402],8.0
1472,1267,Jordan,2,Religious Place[856]->Jordan[1267],856.0
1472,974,Rome,2,Religious Group[8]->Rome[974],8.0
1472,856,Religious Place,1,Religious Place[856],
1472,8,Religious Group,1,Religious Group[8],
1472,900,Roman Religions,2,Religious Group[8]->Roman Religions[900],8.0
1472,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
1472,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
1472,7096,Northwest Semitic,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096],5695.0
1472,865,Temple,2,Religious Place[856]->Temple[865],856.0
1472,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
1472,1229,Arabian Religions,2,Religious Group[8]->Arabian Religions[1229],8.0
1472,8598,Aramaic,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598],7096.0
1472,11126,Middle-Modern Aramaic,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598]->Imperial-Middle-Modern Aramaic[9970]->Middle-Modern Aramaic[11126],9970.0
1473,5692,Akkadian,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],4432.0
1473,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
1473,4432,East Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432],3237.0
1473,1392,Sumerian Text,2,Text[1069]->Sumerian Text[1392],1069.0
1473,43177,Language Isolates,2,Language[1747]->Language Isolates[43177],1747.0
1473,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
1473,43282,Sumerian,3,Language[1747]->Language Isolates[43177]->Sumerian[43282],43177.0
1473,8,Religious Group,1,Religious Group[8],
1473,34,Mesopotamian Religions,2,Religious Group[8]->Mesopotamian Religions[34],8.0
1473,1069,Text,1,Text[1069],
1473,1393,Ancient Mesopotamian Text,2,Text[1069]->Ancient Mesopotamian Text[1393],1069.0
1474,1853,Pano-Tacanan,2,Language[1747]->Pano-Tacanan[1853],1747.0
1474,2317,Panoan,3,Language[1747]->Pano-Tacanan[1853]->Panoan[2317],1853.0
1474,8075,Yaminawa Complex,7,Language[1747]->Pano-Tacanan[1853]->Panoan[2317]->Mainline Pano[3710]->Pano Nawa[5121]->Headwaters Pano[6503]->Yaminawa Complex[8075],6503.0
1474,9581,Yaminahua,8,Language[1747]->Pano-Tacanan[1853]->Panoan[2317]->Mainline Pano[3710]->Pano Nawa[5121]->Headwaters Pano[6503]->Yaminawa Complex[8075]->Yaminahua[9581],8075.0
1474,8,Religious Group,1,Religious Group[8],
1474,8073,Amahuaca,7,Language[1747]->Pano-Tacanan[1853]->Panoan[2317]->Mainline Pano[3710]->Pano Nawa[5121]->Headwaters Pano[6503]->Amahuaca[8073],6503.0
1474,9583,Sharanahua,8,Language[1747]->Pano-Tacanan[1853]->Panoan[2317]->Mainline Pano[3710]->Pano Nawa[5121]->Headwaters Pano[6503]->Yaminawa Complex[8075]->Sharanahua[9583],8075.0
1474,6503,Headwaters Pano,6,Language[1747]->Pano-Tacanan[1853]->Panoan[2317]->Mainline Pano[3710]->Pano Nawa[5121]->Headwaters Pano[6503],5121.0
1474,3710,Mainline Pano,4,Language[1747]->Pano-Tacanan[1853]->Panoan[2317]->Mainline Pano[3710],2317.0
1474,5121,Pano Nawa,5,Language[1747]->Pano-Tacanan[1853]->Panoan[2317]->Mainline Pano[3710]->Pano Nawa[5121],3710.0
1474,508,South American Religions,2,Religious Group[8]->South American Religions[508],8.0
1483,1450,Greco-Roman Influence,3,Religious Place[856]->Graeco-Roman[1199]->Greco-Roman Influence[1450],1199.0
1483,8598,Aramaic,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598],7096.0
1483,11126,Middle-Modern Aramaic,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598]->Imperial-Middle-Modern Aramaic[9970]->Middle-Modern Aramaic[11126],9970.0
1483,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
1483,776,Ancient Mediterranean,2,Religious Group[8]->Ancient Mediterranean[776],8.0
1483,865,Temple,2,Religious Place[856]->Temple[865],856.0
1483,1271,Mausoleum,2,Religious Place[856]->Mausoleum[1271],856.0
1483,1199,Graeco-Roman,2,Religious Place[856]->Graeco-Roman[1199],856.0
1483,1300,Polytheistic,2,Religious Group[8]->Polytheistic[1300],8.0
1483,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
1483,1402,Nabataea,2,Religious Group[8]->Nabataea[1402],8.0
1483,37937,Nabatean,11,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598]->Imperial-Middle-Modern Aramaic[9970]->Middle-Modern Aramaic[11126]->Middle Aramaic[12055]->Nabatean[37937],12055.0
