"entry_id","entry_tag","entrytag_id","parent_tag_id","level"
2120,Abrahamic,905,8,2
2120,African Religion,1012,8,2
2120,Text,1069,,1
2120,Qur'anic commentary (Tafsir),1473,1069,2
2120,Language,1747,,1
2120,Artificial Language,1815,1747,2
2120,Arabic,14828,1747,2
2121,Religious Group,8,,1
2121,Medieval Christianity,984,8,2
2121,Catholic,999,8,2
2121,Christianity,1570,8,2
2121,Christian,1573,8,2
2121,Martyrs,1644,8,2
2121,Language,1747,,1
2121,Unclassifiable,1973,1747,2
2122,Religious Group,8,,1
2122,Islamic Traditions,24,8,2
2122,Sunni,284,24,3
2122,Language,1747,,1
2122,Arabic,14828,1747,2
2122,Ash'ariya,43526,284,4
2123,Religious Group,8,,1
2123,Mesoamerican Religions,33,8,2
2123,Religious Place,856,,1
2123,Archaeological Site,1413,856,2
2123,Mesoamerica,1519,856,2
2123,Basin of Mexico,1533,1519,3
2123,Language,1747,,1
2123,Mayan,1870,1747,2
2123,Cacaxtla Religion,43530,33,3
2123,Puebla-Tlaxcala Valley,43556,1519,3
2123,Xochitecatl-Cacaxtla,43557,1413,3
2124,Religious Group,8,,1
2124,Abrahamic,905,8,2
2124,Sufi,997,8,2
2124,Text,1069,,1
2124,Islam,1678,905,3
2124,Language,1747,,1
2124,Arabic,14828,1747,2
2124,Islamic Law,27689,1069,2
2124,Islamic Ethics,27702,1069,2
2125,Religious Group,8,,1
2125,Abrahamic,905,8,2
2125,African Religion,1012,8,2
2125,Text,1069,,1
2125,Religious History,1301,1069,2
2125,Language,1747,,1
2125,Arabic,14828,1747,2
2126,Religious Group,8,,1
2126,Islamic Traditions,24,8,2
2126,Islamic Modernization,1321,24,3
2126,Language,1747,,1
2126,English,14808,1747,2
2126,Yoruba Language,14811,1747,2
2126,Arabic,14828,1747,2
2127,Religious Group,8,,1
2127,Religious Place,856,,1
2127,Religious Complex,927,856,2
2127,Medieval Christianity,984,8,2
2127,Orthodoxy,1021,8,2
2127,Mausoleum,1271,856,2
2127,Mortuary shrine,1431,856,2
2127,Christianity,1570,8,2
2127,Christian,1573,8,2
2127,Byzantine,1609,8,2
2127,Constantinople,1664,856,2
2127,Language,1747,,1
2127,Greek,14827,1747,2
2128,Religious Group,8,,1
2128,Dualist Tradition,855,8,2
2128,Abrahamic,905,8,2
2128,Asia Minor,981,8,2
2128,Balkans,1148,8,2
2128,Christianity,1570,8,2
2128,Byzantine,1609,8,2
2128,Christian,1618,905,3
2128,Eastern Christianity,1686,1618,4
2128,Language,1747,,1
2128,Indo-European,1904,1747,2
2128,Classical Indo-European,2479,1904,3
2128,Balto-Slavic,4026,2479,4
2128,Slavic,5339,4026,5
2128,Classical-Middle Armenian,5347,4030,5
2128,South Slavic,6721,5339,6
2128,Eastern South Slavic,8268,6721,7
2128,Macedo-Bulgarian,9677,8268,8
2128,Greek,14827,1747,2
2129,Religious Group,8,,1
2129,Christian Traditions,18,8,2
2129,Asia Minor,981,8,2
2129,Text,1069,,1
2129,Ancient Greek text,1235,1069,2
2129,Christian monasticism,1377,1069,2
2129,Christian Theology,1424,1069,2
2129,Christianity,1570,8,2
2129,Language,1747,,1
2129,Greek,14827,1747,2
2130,Religious Group,8,,1
2130,Christian Traditions,18,8,2
2130,Early Christianity in Scandinavia,842,18,3
2130,Medieval Christianity,984,8,2
2130,Catholic,999,8,2
2130,Text,1069,,1
2130,Catholic text,1115,1069,2
2130,Monasticism,1168,8,2
2130,Religious History,1301,1069,2
2130,Chronicle,1303,1069,2
2130,Christian monasticism,1377,1069,2
2130,Mendicant Orders,1471,8,2
2130,Latin Text,1543,1069,2
2130,Christianity,1570,8,2
2130,Christian,1573,8,2
2130,Language,1747,,1
2130,Unclassifiable,1973,1747,2
2130,Danish,43549,8,2
2130,Danish,43571,842,4
2131,Religious Group,8,,1
2131,South American Religions,508,8,2
2131,Prehistoric South American Religions,1316,8,2
2131,Latin America Religions,1353,8,2
2131,Andes,1445,8,2
2131,Peru,1446,8,2
2131,Language,1747,,1
2131,Unclassifiable,1973,1747,2
2131,Quignam,3140,1973,3
2131,Language Isolates,43177,1747,2
2131,Mochica,43305,43177,3
2132,Religious Group,8,,1
2132,Abrahamic,905,8,2
2132,Christian,1618,905,3
2132,African Traditional Religions,1650,1618,4
2132,Language,1747,,1
2132,English,14808,1747,2
2133,Religious Group,8,,1
2133,Islamic Traditions,24,8,2
2133,Sunni,284,24,3
2133,Maliki,289,284,4
2133,Language,1747,,1
2133,English,14808,1747,2
2133,Yoruba  Language,14858,1747,2
2134,Religious Group,8,,1
2134,Ancient Mediterranean,776,8,2
2134,Text,1069,,1
2134,Ancient Greek text,1235,1069,2
2134,Magic,1648,1069,2
2134,Language,1747,,1
2134,Greek,14827,1747,2
2134,Magicians,14851,8,2
2134,Ritual Manual,14853,1069,2
2135,Religious Group,8,,1
2135,Buddhist Traditions,14,8,2
2135,Language,1747,,1
2135,Tai-Kadai,1796,1747,2
2135,Tai Buddhism,43561,14,3
2136,Religious Group,8,,1
2136,Religious Place,856,,1
2136,Shrine,923,856,2
2136,Orthodoxy,1021,8,2
2136,Cyprus,1323,856,2
2136,Byzantine,1609,8,2
2136,Language,1747,,1
2136,Greek,14827,1747,2
2136,Church,43562,856,2
2136,Church,43564,856,2
2137,Religious Group,8,,1
2137,Religious Place,856,,1
2137,Mexican Religion,1352,8,2
2137,Mexica,1426,8,2
2137,Mesoamerica,1519,856,2
2137,Basin of Mexico,1533,1519,3
2137,Language,1747,,1
2137,Unknown,14806,1747,2
2138,Religious Group,8,,1
2138,Abrahamic,905,8,2
2138,Islam,1678,905,3
2138,Language,1747,,1
2138,English,14808,1747,2
2138,Arabic,14828,1747,2
2139,Religious Group,8,,1
2139,Shi'a Islam,1390,8,2
2139,Language,1747,,1
2139,English,14808,1747,2
2139,Arabic,14828,1747,2
2140,Religious Group,8,,1
2140,Christian Traditions,18,8,2
2140,Orthodox/Eastern Christian,172,18,3
2140,Orthodox Christianity,179,172,4
2140,Early Christianity,742,18,3
2140,Early Christianity,774,8,2
2140,Text,1069,,1
2140,Byzantine text,1403,1069,2
2140,Arianism,1410,774,3
2140,Greek Orthodox,1420,172,4
2140,Christian Theology,1424,1069,2
2140,Apologetics,1428,1424,3
2140,Christianity,1570,8,2
2140,Byzantine,1609,8,2
2140,Language,1747,,1
2140,Greek,14827,1747,2
2141,Religious Group,8,,1
2141,Islamic Traditions,24,8,2
2141,Islamic Revival,1369,24,3
2141,Language,1747,,1
2141,Arabic,14828,1747,2
2142,Religious Group,8,,1
2142,Anatolian Religions,10,8,2
2142,Armenian Religion,53,10,3
2142,Armenian Christianity,380,53,4
2142,Religious Place,856,,1
2142,Religious Complex,927,856,2
2142,Monastery,1003,856,2
2142,Archaeological monument,1144,856,2
2142,Mausoleum,1271,856,2
2142,Archaeological Site,1413,856,2
2142,Language,1747,,1
2142,Indo-European,1904,1747,2
2142,Classical Indo-European,2479,1904,3
2142,Armenic,4030,2479,4
2142,Classical-Middle Armenian,5347,4030,5
2142,Middle Armenian,29402,5347,6
2142,Armenian Apostolic,43563,53,4
2143,Religious Group,8,,1
2143,Catholic,999,8,2
2143,Text,1069,,1
2143,Catholic text,1115,1069,2
2143,Christian Theology,1424,1069,2
2143,Latin Text,1543,1069,2
2143,Language,1747,,1
2143,Indo-European,1904,1747,2
2143,Classical Indo-European,2479,1904,3
2143,Italic,4031,2479,4
2143,Latino-Faliscan,5349,4031,5
2143,Latinic,6736,5349,6
2143,Imperial Latin,8284,6736,7
2143,Latin,9691,8284,8
2144,Religious Group,8,,1
2144,Anatolian Religions,10,8,2
2144,Armenian Religion,53,10,3
2144,Armenian Christianity,380,53,4
2144,Religious Place,856,,1
2144,Archaeological monument,1144,856,2
2144,Language,1747,,1
2144,Indo-European,1904,1747,2
2144,Classical Indo-European,2479,1904,3
2144,Armenic,4030,2479,4
2144,Classical-Middle Armenian,5347,4030,5
2144,Middle Armenian,29402,5347,6
2144,Armenian Apostolic,43563,53,4
2144,Church,43564,856,2
2145,Religious Group,8,,1
2145,Buddhist Traditions,14,8,2
2145,Tibetan Buddhist Traditions,116,14,3
2145,Vietnamese Buddhist Traditions,122,14,3
2145,Religious Place,856,,1
2145,Temple,865,856,2
2145,Language,1747,,1
2145,Abkhaz-Adyge,1919,1747,2
2146,Religious Group,8,,1
2146,Japanese Religions,26,8,2
2146,Shintō,297,8,2
2146,Shintō,368,26,3
2146,New Religious Movements,398,297,3
2146,Sect Shintō,406,297,3
2146,Millenarianism,1409,8,2
2146,Language,1747,,1
2146,Japonic,1889,1747,2
2146,Japanesic,2444,1889,3
2146,Japanese,14834,2444,4
2147,Religious Group,8,,1
2147,Islamic Traditions,24,8,2
2147,Religious Group (fr),879,,1
2147,Sufi,997,8,2
2147,State Religion,1640,8,2
2147,Language,1747,,1
2147,Arabic,14828,1747,2
2147,مجموعة سنية,27700,879,2
2148,Religious Group,8,,1
2148,Religious Group (fr),879,,1
2148,Language,1747,,1
2148,Arabic,14828,1747,2
2148,مجموعة سنية,27700,879,2
2149,Religious Group,8,,1
2149,Jewish Traditions,27,8,2
2149,Abrahamic,905,8,2
2149,Byzantine,1609,8,2
2149,Language,1747,,1
2149,Ancient Hebrew,11121,9968,9
2149,Greek,14827,1747,2
2149,Judaism,43519,905,3
2150,Religious Group,8,,1
2150,African Religions,9,8,2
2150,Religious Place,856,,1
2150,Abrahamic,905,8,2
2150,African Religion,1012,8,2
2150,Islam,1534,1012,3
2150,Christian,1618,905,3
2150,Islam,1678,905,3
2150,Cave or Cavern,1693,856,2
2150,Language,1747,,1
2150,Atlantic-Congo,1822,1747,2
2150,Volta-Congo,2237,1822,3
2150,Benue-Congo,3616,2237,4
2150,Bantoid,5004,3616,5
2150,Southern Bantoid,6347,5004,6
2150,Narrow Bantu,7890,6347,7
2150,East Bantu,9419,7890,8
2150,Northeast Savanna Bantu,10697,9419,9
2150,Northeast Coastal Bantu,11683,10697,10
2150,Coastal NEC Bantu,12549,11683,11
2150,Sabaki-Swahili,13214,12549,12
2150,Swahili (G.40),13783,13214,13
2150,Mombasa-Lamu-Inland Swahili,14147,13783,14
2150,Swahili,14378,14147,15
2150,Limestone karst,43521,1693,3
2151,Religious Group,8,,1
2151,Japanese Religions,26,8,2
2151,Shintō,297,8,2
2151,Shintō,368,26,3
2151,New Religious Movements,370,368,4
2151,Sect Shintō,378,368,4
2151,New Religious Movements,398,297,3
2151,Sect Shintō,406,297,3
2151,Text,1069,,1
2151,Language,1747,,1
2151,Japonic,1889,1747,2
2151,Japanesic,2444,1889,3
2151,Unknown,14806,1747,2
2151,Japanese,14834,2444,4
2151,Revealed Text,27672,1069,2
2152,Religious Group,8,,1
2152,Chinese Religion,123,8,2
2152,Text,1069,,1
2152,Early Chinese text,1083,1069,2
2152,Cosmology,1106,1069,2
2152,Daoist text,1107,1069,2
2152,Daoism,1108,8,2
2152,Cosmogony,1118,1069,2
2152,Canonical texts,1120,1069,2
2152,Early Chinese Traditions,1123,8,2
2152,Yellow and Yangzi Rivers Region,1251,8,2
2152,Sichuan Basin and Hanzhong Valley Region,1312,8,2
2152,Chinese Daoist Text,1680,1069,2
2152,Language,1747,,1
2152,Afro-Asiatic,1977,1747,2
2153,Religious Group,8,,1
2153,Chinese Religion,123,8,2
2153,Text,1069,,1
2153,Early Chinese text,1083,1069,2
2153,Excavated text,1084,1069,2
2153,Confucianism,1085,8,2
2153,Early Chinese Traditions,1123,8,2
2153,Sichuan and Hanzhong Valley Region,1311,8,2
2153,Divine powers,1698,1069,2
2153,Language,1747,,1
2153,Sino-Tibetan,1946,1747,2
2154,Religious Group,8,,1
2154,Mesoamerican Religions,33,8,2
2154,Mayan Religions,340,33,3
2154,Toltec Religion,496,33,3
2154,Religious Place,856,,1
2154,Archaeological Site,1413,856,2
2154,Mesoamerica,1519,856,2
2154,Language,1747,,1
2154,Mayan,1870,1747,2
2154,Core Mayan,2397,1870,3
2154,Yucatecan,3798,2397,4
2154,Chichen Itza Religion,43565,340,4
2154,Chichen Itza,43566,1413,3
2154,Yucatan Peninsula,43568,1519,3
2155,Religious Group,8,,1
2155,Text,1069,,1
2155,Daoist text,1107,1069,2
2155,Daoism,1108,8,2
2155,Language,1747,,1
2155,Sino-Tibetan,1946,1747,2
2155,Sinitic,3038,1946,3
2155,Classical-Middle-Modern Sinitic,4342,3038,4
2155,Literary Chinese,5612,4342,5
2155,Lingbao (Numinous Treasure),43569,1108,3
2155,Lingbao (Numinous Treasure or Sacred Jewel) text,43585,1107,3
2156,Religious Group,8,,1
2156,Mesoamerican Religions,33,8,2
2156,Religious Place,856,,1
2156,Archaeological Site,1413,856,2
2156,Mesoamerica,1514,856,2
2156,Mesoamerica,1519,856,2
2156,Classic Maya,1723,8,2
2156,Language,1747,,1
2156,Mayan,1870,1747,2
2156,Yucatan Peninsula,43568,1519,3
2157,Religious Group,8,,1
2157,Evangelicalism,915,8,2
2157,Methodism,971,8,2
2157,Protestantism,1032,8,2
2157,Language,1747,,1
2157,English,14808,1747,2
2158,Religious Group,8,,1
2158,Early Christianity,774,8,2
2158,Religious Place,856,,1
2158,Mausoleum,1271,856,2
2158,Christianity,1570,8,2
2158,Christian,1573,8,2
2158,Language,1747,,1
2158,Indo-European,1904,1747,2
2158,Church,43562,856,2
2159,Religious Group,8,,1
2159,Buddhist Traditions,14,8,2
2159,Southeast Asian Religions,808,8,2
2159,Text,1069,,1
2159,Language,1747,,1
2159,Tai-Kadai,1796,1747,2
2159,Poetry,43542,1069,2
2159,Tai Buddhism,43561,14,3
2159,Shan Buddhist Traditions,43575,43574,5
2159,Shan Buddhism,43576,808,3
2159,Shan Lik Loung Poetry,43577,43542,3
2160,Religious Group,8,,1
2160,Anatolian Religions,10,8,2
2160,Zoroastrianism,49,8,2
2160,Dualist Tradition,855,8,2
2160,Iranian Religion,883,8,2
2160,Mystery Religion,983,8,2
2160,Language,1747,,1
2160,Mixed Language,1879,1747,2
2160,Indo-European,1904,1747,2
2160,Persian-Indic,2417,1879,3
2160,Greek,14827,1747,2
2161,Religious Group,8,,1
2161,Religious Place,856,,1
2161,Christianity,1570,8,2
2161,Constantinople,1664,856,2
2161,Language,1747,,1
2161,Greek,14827,1747,2
2162,Religious Group,8,,1
2162,Early Christianity,774,8,2
2162,Religious Place,856,,1
2162,Basilica,870,856,2
2162,Christianity,1570,8,2
2162,Christian,1573,8,2
2162,Language,1747,,1
2162,Indo-European,1904,1747,2
2162,Italy,43578,856,2
2162,Ravenna,43579,856,2
2163,Religious Group,8,,1
2163,Early Christianity,774,8,2
2163,Religious Place,856,,1
2163,Basilica,870,856,2
2163,Christianity,1570,8,2
2163,Christian,1573,8,2
2163,Language,1747,,1
2163,Indo-European,1904,1747,2
2163,Italy,43578,856,2
2163,Ravenna,43579,856,2
2164,Religious Group,8,,1
2164,Christian Traditions,18,8,2
2164,Catholic,153,18,3
2164,Orthodox/Eastern Christian,172,18,3
2164,Religious Place,856,,1
2164,Basilica,870,856,2
2164,Christianity,1570,8,2
2164,Christian,1573,8,2
2164,Christianity,1575,8,2
2164,Martyry,1645,856,2
2164,Christian Orthodox,1706,1573,3
2164,Medieval Christians,1732,1570,3
2164,Language,1747,,1
2164,Indo-European,1904,1747,2
2164,Classical Indo-European,2479,1904,3
2164,Italic,4031,2479,4
2164,Latino-Faliscan,5349,4031,5
2164,Latinic,6736,5349,6
2164,Imperial Latin,8284,6736,7
2164,Greek,14827,1747,2
2164,Italy,43580,856,2
2164,Ravenna,43581,856,2
2165,Religious Group,8,,1
2165,Manichaeism,30,8,2
2165,Chinese Manichaen traditions,245,30,3
2165,Language,1747,,1
2165,Indo-European,1904,1747,2
2165,Classical Indo-European,2479,1904,3
2165,Indo-Iranian,4034,2479,4
2165,Iranian,5358,4034,5
2166,Religious Group,8,,1
2166,Abrahamic,905,8,2
2166,Language,1747,,1
2166,Greek,14827,1747,2
2166,Judaism,43519,905,3
2167,Religious Group,8,,1
2167,Islamic Traditions,24,8,2
2167,Sunni,284,24,3
2167,Hanafi,287,284,4
2167,Religious Place,856,,1
2167,Abrahamic,905,8,2
2167,Christian,1618,905,3
2167,Constantinople,1664,856,2
2167,Islam,1678,905,3
2167,Language,1747,,1
2167,Turkic,1876,1747,2
2167,Greek,14827,1747,2
2168,Religious Group,8,,1
2168,Mesoamerican Religions,33,8,2
2168,Mayan Religions,340,33,3
2168,Classic Maya,1723,8,2
2168,Language,1747,,1
2168,Mayan,1870,1747,2
2168,Preclassic Maya,43582,8,2
2168,Postclassic Maya,43583,8,2
2169,Religious Group,8,,1
2169,Religious Place,856,,1
2169,Monument,857,856,2
2169,Medieval Christianity,984,8,2
2169,Orthodoxy,1021,8,2
2169,Mosque,1488,856,2
2169,Christianity,1570,8,2
2169,Byzantine,1609,8,2
2169,Constantinople,1664,856,2
2169,Language,1747,,1
2169,Greek,14827,1747,2
2169,Church,43562,856,2
2170,Religious Group,8,,1
2170,Rome,974,8,2
2170,Medieval Christianity,984,8,2
2170,Roman Catholic,996,8,2
2170,Text,1069,,1
2170,Religious History,1301,1069,2
2170,Western Medieval text,1404,1069,2
2170,Latin Text,1543,1069,2
2170,Christianity,1570,8,2
2170,Christian,1573,8,2
2170,Language,1747,,1
2170,Indo-European,1904,1747,2
2170,Classical Indo-European,2479,1904,3
2170,Italic,4031,2479,4
2170,Latino-Faliscan,5349,4031,5
2170,Latinic,6736,5349,6
2170,Imperial Latin,8284,6736,7
2170,Latin,9691,8284,8
2171,Religious Group,8,,1
2171,Religious Place,856,,1
2171,Mausoleum,1271,856,2
2171,Christianity,1570,8,2
2171,Language,1747,,1
2171,English,14808,1747,2
2171,Ravenna,43579,856,2
2171,Ravenna,43581,856,2
2172,Religious Group,8,,1
2172,Christian Traditions,18,8,2
2172,Early Christianity,774,8,2
2172,Religious Place,856,,1
2172,Basilica,870,856,2
2172,Christianity,1570,8,2
2172,Arianism,1571,8,2
2172,Christian,1573,8,2
2172,Language,1747,,1
2172,Indo-European,1904,1747,2
2172,Church,43562,856,2
2172,Italy,43578,856,2
2172,Ravenna,43579,856,2
2173,Religious Group,8,,1
2173,Christian Traditions,18,8,2
2173,Orthodox/Eastern Christian,172,18,3
2173,Orthodox Christianity,179,172,4
2173,Early Christianity,742,18,3
2173,Orthodoxy,1021,8,2
2173,Text,1069,,1
2173,Western Medieval text,1404,1069,2
2173,Christian Theology,1424,1069,2
2173,Early Christian Text,1427,1424,3
2173,Apologetics,1428,1424,3
2173,Christianity,1570,8,2
2173,Language,1747,,1
2173,Indo-European,1904,1747,2
2173,Classical Indo-European,2479,1904,3
2173,Italic,4031,2479,4
2173,Latino-Faliscan,5349,4031,5
2173,Latinic,6736,5349,6
2173,Greek,14827,1747,2
2173,Theology text,27692,1069,2
2174,Religious Group,8,,1
2174,Religious Place,856,,1
2174,Greece,1126,856,2
2174,Christianity,1570,8,2
2174,Language,1747,,1
2174,Greek,14827,1747,2
2175,Religious Group,8,,1
2175,Religious Place,856,,1
2175,Medieval Christianity,984,8,2
2175,Orthodoxy,1561,8,2
2175,Christianity,1570,8,2
2175,Christian,1573,8,2
2175,Byzantine,1609,8,2
2175,Language,1747,,1
2175,Indo-European,1904,1747,2
2175,Greek,5341,4027,5
2175,Romance,9690,8284,8
2175,Latin,9691,8284,8
2175,Trebizond,14826,856,2
2175,Ostrogoth,30748,6743,7
2175,Church,43562,856,2
2176,Religious Group,8,,1
2176,Roman Religious Traditions,42,8,2
2176,Early Christianity,775,8,2
2176,Heresy,854,8,2
2176,Roman Religions,900,8,2
2176,Roman Catholic,996,8,2
2176,Orthodoxy,1021,8,2
2176,Text,1069,,1
2176,Ancient Greek text,1235,1069,2
2176,Christian Theology,1424,1069,2
2176,Latin Text,1543,1069,2
2176,Koine Greek Text,1544,1069,2
2176,Christianity,1575,8,2
2176,Language,1747,,1
2176,Indo-European,1904,1747,2
2176,Classical Indo-European,2479,1904,3
2176,Graeco-Phrygian,4027,2479,4
2176,Italic,4031,2479,4
2176,Greek,5341,4027,5
2176,Latino-Faliscan,5349,4031,5
2176,Latinic,6736,5349,6
2176,Imperial Latin,8284,6736,7
2176,Gnosticism,27699,8,2
2177,Religious Group,8,,1
2177,Jewish Traditions,27,8,2
2177,Late Second Temple Judaism,743,27,3
2177,Abrahamic,905,8,2
2177,Text,1069,,1
2177,Ritual text,1176,1069,2
2177,Early Jewish Literature,1256,1069,2
2177,Dead Sea Scrolls,1322,1256,3
2177,Prayer,1704,1069,2
2177,Language,1747,,1
2177,Afro-Asiatic,1977,1747,2
2177,Semitic,3237,1977,3
2177,West Semitic,4434,3237,4
2177,Central Semitic,5695,4434,5
2177,Northwest Semitic,7096,5695,6
2177,Canaanite,8597,7096,7
2177,Hebrewic,9968,8597,8
2177,Ancient Hebrew,11121,9968,9
2177,Judaism,43519,905,3
2178,Religious Group,8,,1
2178,Aladura,1017,8,2
2178,Christianity,1570,8,2
2178,Language,1747,,1
2178,English,14808,1747,2
2178,Yoruba Language,14811,1747,2
2179,Religious Group,8,,1
2179,New Religious Movement,786,8,2
2179,New Religious Movement (NRM),834,8,2
2179,North American Religions,998,8,2
2179,Language,1747,,1
2179,English,14808,1747,2
2179,Gnosticism,27699,8,2
2179,Scientology,43587,8,2
2179,Scientology,43588,834,3
2180,Religious Group,8,,1
2180,Vietnamese Religions,807,8,2
2180,Southeast Asian Religions,808,8,2
2180,Language,1747,,1
2180,Austroasiatic,1937,1747,2
2180,Vietic,2623,1937,3
2180,Viet-Muong,4266,2623,4
2180,Vietnamese,5526,4266,5
2180,Đại Đạo Tam Kỳ Phổ Độ (Cao Đài),43589,807,3
2180,Cao Đài,43590,808,3
2181,Religious Group,8,,1
2181,Text,1069,,1
2181,Early Jewish Literature,1256,1069,2
2181,Dead Sea Scrolls,1322,1256,3
2181,Prayer,1704,1069,2
2181,Language,1747,,1
2181,Afro-Asiatic,1977,1747,2
2181,Semitic,3237,1977,3
2181,West Semitic,4434,3237,4
2181,Central Semitic,5695,4434,5
2181,Northwest Semitic,7096,5695,6
2181,Canaanite,8597,7096,7
2181,Hebrewic,9968,8597,8
2181,Ancient Hebrew,11121,9968,9
2181,Judaism,43518,8,2
2181,Petition,43591,1704,3
2182,Religious Group,8,,1
2182,Anatolian Religions,10,8,2
2182,Armenian Religion,53,10,3
2182,Armenian Christianity,380,53,4
2182,Religious Place,856,,1
2182,Monastery,1003,856,2
2182,Archaeological monument,1144,856,2
2182,Language,1747,,1
2182,Indo-European,1904,1747,2
2182,Classical Indo-European,2479,1904,3
2182,Armenic,4030,2479,4
2182,Classical-Middle Armenian,5347,4030,5
2182,Middle Armenian,29402,5347,6
2182,Church,43562,856,2
2182,Armenian Apostolic,43563,53,4
2182,Monastic Complex,43592,1144,3
2183,Religious Group,8,,1
2183,Early Christianity,774,8,2
2183,Orthodoxy,1021,8,2
2183,Text,1069,,1
2183,Byzantine text,1403,1069,2
2183,Christian Theology,1424,1069,2
2183,Early Christian Text,1427,1424,3
2183,Christianity,1570,8,2
2183,Byzantine,1609,8,2
2183,Language,1747,,1
2183,Greek,14827,1747,2
2183,Theology text,27692,1069,2
2184,Religious Group,8,,1
2184,Anatolian Religions,10,8,2
2184,Armenian Religion,53,10,3
2184,Armenian Christianity,380,53,4
2184,Religious Place,856,,1
2184,Archaeological Site,1413,856,2
2184,Cathedral,1537,856,2
2184,Language,1747,,1
2184,Indo-European,1904,1747,2
2184,Classical Indo-European,2479,1904,3
2184,Armenic,4030,2479,4
2184,Classical-Middle Armenian,5347,4030,5
2184,Greek,14827,1747,2
2184,Middle Armenian,29402,5347,6
2184,Armenian Apostolic,43563,53,4
2184,Church,43564,856,2
2187,Religious Group,8,,1
2187,Levantine Religion,929,8,2
2187,Text,1069,,1
2187,Israelite Religion,1293,8,2
2187,Judeans and Israelites,1308,8,2
2187,Ancient Western Asia,1702,8,2
2187,Prayer,1704,1069,2
2187,Language,1747,,1
2187,Afro-Asiatic,1977,1747,2
2187,Semitic,3237,1977,3
2187,West Semitic,4434,3237,4
2187,Central Semitic,5695,4434,5
2187,Northwest Semitic,7096,5695,6
2187,Canaanite,8597,7096,7
2187,Hebrewic,9968,8597,8
2187,Ancient Hebrew,11121,9968,9
2187,Ammonite,36478,11121,10
2187,Judaism,43518,8,2
2187,Poetry,43542,1069,2
2188,Religious Group,8,,1
2188,Japanese Religions,26,8,2
2188,Shintō,297,8,2
2188,Shintō,368,26,3
2188,New Religious Movements,370,368,4
2188,Sect Shintō,378,368,4
2188,New Religious Movements,398,297,3
2188,Sect Shintō,406,297,3
2188,Text,1069,,1
2188,Language,1747,,1
2188,Japonic,1889,1747,2
2188,Japanesic,2444,1889,3
2188,Unknown,14806,1747,2
2188,Japanese,14834,2444,4
2188,Revealed Text,27672,1069,2
2189,Religious Group,8,,1
2189,Early Christianity,774,8,2
2189,Orthodoxy,1021,8,2
2189,Text,1069,,1
2189,Orthodoxy,1213,1021,3
2189,Byzantine text,1403,1069,2
2189,Christian Theology,1424,1069,2
2189,Early Christian Text,1427,1424,3
2189,Christianity,1570,8,2
2189,Language,1747,,1
2189,Greek,14827,1747,2
2189,Theology text,27692,1069,2
2190,Religious Group,8,,1
2190,Text,1069,,1
2190,Canonical texts,1120,1069,2
2190,Ritual text,1176,1069,2
2190,Early Jewish Literature,1256,1069,2
2190,Israelite Religion,1293,8,2
2190,Prayer,1704,1069,2
2190,Language,1747,,1
2190,Afro-Asiatic,1977,1747,2
2190,Semitic,3237,1977,3
2190,West Semitic,4434,3237,4
2190,Central Semitic,5695,4434,5
2190,Northwest Semitic,7096,5695,6
2190,Canaanite,8597,7096,7
2190,Hebrewic,9968,8597,8
2190,Judaism,43518,8,2
2191,Religious Group,8,,1
2191,Ancient Syrian Religion,918,8,2
2191,Text,1069,,1
2191,Mortuary text,1109,1069,2
2191,Aramaic Religions,1230,8,2
2191,Near East,1361,8,2
2191,Ancestral Worship,1551,8,2
2191,northern Levant,1669,8,2
2191,Ancient Western Asia,1702,8,2
2191,Prayer,1704,1069,2
2191,Language,1747,,1
2191,Afro-Asiatic,1977,1747,2
2191,Semitic,3237,1977,3
2191,West Semitic,4434,3237,4
2191,Central Semitic,5695,4434,5
2191,Northwest Semitic,7096,5695,6
2191,Aramaic,8598,7096,7
2191,Imperial-Middle-Modern Aramaic,9970,8598,8
2191,Old Aramaic-Sam'alian,9971,8598,8
2191,Curse,43586,1069,2
2192,Religious Group,8,,1
2192,Mesoamerican Religions,33,8,2
2192,Mayan Religions,340,33,3
2192,Religious Place,856,,1
2192,Monument,857,856,2
2192,Central American Religions,1002,8,2
2192,Archaeological monument,1144,856,2
2192,Archaeological Site,1413,856,2
2192,Mesoamerica,1514,856,2
2192,Mesoamerica,1519,856,2
2192,Language,1747,,1
2192,Mayan,1870,1747,2
2192,Yucatan Peninsula,43568,1519,3
2192,Postclassic Maya,43583,8,2
2193,Religious Group,8,,1
2193,Mesoamerican Religions,33,8,2
2193,Mayan Religions,340,33,3
2193,Mayapan Religion,500,33,3
2193,Religious Place,856,,1
2193,Temple,865,856,2
2193,Archaeological monument,1144,856,2
2193,Archaeological Site,1413,856,2
2193,Mesoamerica,1519,856,2
2193,Classic Maya,1723,8,2
2193,Language,1747,,1
2193,Mayan,1870,1747,2
2193,Yucatan Peninsula,43568,1519,3
2193,Postclassic Maya,43583,8,2
2193,Temple of Kukulcan,43594,865,3
2194,Religious Group,8,,1
2194,African Religions,9,8,2
2194,Christian Traditions,18,8,2
2194,New Religious Movement,786,8,2
2194,Pentacostal,797,9,3
2194,Christianity of the Global South,1014,8,2
2194,Evangelical Religion,1016,8,2
2194,Pentecostal,1031,8,2
2194,Christianity,1570,8,2
2194,Language,1747,,1
2194,Ijoid,1914,1747,2
2194,English,14808,1747,2
